RegionID,ZIP,City,State,Metro,CountyName,SizeRank,MedianHome,GrowthRate(1996),GrowthRate(2000),GrowthRate(2004),GrowthRate(2008),GrowthRate(2012),GrowthRate(2016)
69336,27406,Greensboro,NC,Greensboro-High Point,Guilford County,184,117200,1.310961969,1.293598234,1.219562955,1.065454545,1.33030647,1.313901345
90780,75228,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,185,208000,2.975679542,2.482100239,2.137718397,1.934883721,2.347629797,1.824561404
96882,92503,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,186,397700,3.52570922,2.91782832,1.563286164,1.141831754,2.133583691,1.254970022
72347,33009,Hallandale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,187,210100,3.267496112,3.027377522,1.460041696,1.027383863,1.849471831,1.205393001
76539,43130,Lancaster,OH,Columbus,Fairfield County,188,137600,1.743979721,1.515418502,1.248638838,1.167090755,1.287184284,1.254329991
66135,20011,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,189,626000,5.505716799,4.493898062,2.530315279,1.634464752,2.044415415,1.337606838
99563,98103,Seattle,WA,Seattle-Tacoma-Bellevue,King County,190,795700,4.639650146,2.943766186,2.274078308,1.601006036,2.021595528,1.250903946
69849,28314,Fayetteville,NC,Fayetteville,Cumberland County,191,115800,1.415647922,1.355971897,1.271130626,1.031166518,1.006081668,1.113461538
91325,76244,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,192,265000,1.895565093,1.435536295,1.687898089,1.454445664,1.611922141,1.247645951
70698,29732,Rock Hill,SC,Charlotte-Concord-Gastonia,York County,193,192900,1.942598187,1.596854305,1.459152799,1.26657912,1.44494382,1.231800766
96000,90019,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,194,1133800,6.826008429,4.560740145,2.193461018,1.566022099,2.218786693,1.304267802
69450,27610,Raleigh,NC,Raleigh,Wake County,195,184300,1.638222222,1.551346801,1.480321285,1.370260223,1.537114262,1.340363636
84285,60016,Des Plaines,IL,Chicago-Naperville-Elgin,Cook County,196,227500,1.575484765,1.410415375,0.973053892,0.849514563,1.53612424,1.199261993
96546,91911,Chula Vista,CA,San Diego-Carlsbad,San Diego County,197,485900,3.374305556,2.756097561,1.32904814,1.181088965,1.839833396,1.182238443
92576,78641,Leander,TX,Austin-Round Rock,Williamson County,198,262700,1.711400651,1.624613482,1.900868307,1.457016084,1.590193705,1.231598687
91744,77095,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,199,227000,1.723614275,1.562284928,1.532748143,1.371601208,1.497361478,1.125433813
95314,87120,Albuquerque,NM,Albuquerque,Bernalillo County,200,203600,1.556574924,1.511507053,1.375675676,1.031408308,1.219161677,1.134261838
69699,28078,Huntersville,NC,Charlotte-Concord-Gastonia,Mecklenburg County,201,303900,1.804631829,1.657033806,1.537177542,1.184333593,1.466698842,1.171098266
67010,21740,Hagerstown,MD,Hagerstown-Martinsburg,Washington County,202,158100,1.798634812,1.690909091,1.18161435,0.858772406,1.269879518,1.145652174
67180,22191,Woodbridge,VA,Washington-Arlington-Alexandria,Prince William County,203,319000,2.554043235,2.371747212,1.297275315,1.013020006,1.40776699,1.164233577
75696,40475,Richmond,KY,Richmond-Berea,Madison County,204,171500,2.30820996,1.822529224,1.298258895,1.190972222,1.236481615,1.199300699
97743,94536,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,205,1080500,5.025581395,3.195800059,2.224624254,1.805950192,2.292108613,1.295408224
73014,34135,Bonita Springs,FL,Cape Coral-Fort Myers,Lee County,206,283800,2.122662678,1.913688469,1.344386547,1.079087452,1.589025756,1.073373676
60518,7002,Bayonne,NJ,New York-Newark-Jersey City,Hudson County,207,372700,2.652669039,2.312034739,1.30863764,0.956867779,1.480142971,1.363702891
98411,95747,Roseville,CA,Sacramento--Roseville--Arden-Arcade,Placer County,208,481000,2.530247238,1.955284553,1.302816901,1.225165563,1.714183892,1.179210591
67655,23320,Chesapeake,VA,Virginia Beach-Norfolk-Newport News,Chesapeake City,209,251000,2.182608696,2.08645054,1.561916615,0.965384615,1.162037037,1.092254134
96125,90280,South Gate,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,210,447200,3.099099099,2.894498382,1.684369115,1.035185185,1.854063018,1.241187899
78042,46227,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,211,152700,1.519402985,1.638412017,1.455672069,1.282115869,1.492668622,1.335958005
76597,43230,Gahanna,OH,Columbus,Franklin County,212,217400,1.819246862,1.618763961,1.374209861,1.35959975,1.506583507,1.328850856
96934,92592,Temecula,CA,Riverside-San Bernardino-Ontario,Riverside County,213,479600,3.039290241,2.259067358,1.28372591,1.240237911,1.7574203,1.170041474
73183,34711,Clermont,FL,Orlando-Kissimmee-Sanford,Lake County,214,263900,2.671052632,1.930504755,1.500284252,1.057715431,1.795238095,1.240131579
65779,19111,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,215,189600,2.238488784,2.262529833,1.461835004,1.063973064,1.282814614,1.287169043
95813,89117,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,216,335200,2.269465132,2.109502832,1.408995376,1.105176393,2.196592398,1.314509804
61641,10027,New York,NY,New York-Newark-Jersey City,New York County,217,956900,5.095314164,4.383417316,2.600271739,1.249706151,1.510020514,1.000732064
62046,11236,New York,NY,New York-Newark-Jersey City,Kings County,218,493800,3.185806452,2.688078389,1.801532287,1.155357978,1.551366635,1.312948684
70859,30080,Smyrna,GA,Atlanta-Sandy Springs-Roswell,Cobb County,219,287100,3.025289779,2.068443804,1.601226994,1.418478261,2.094091904,1.464048955
70826,30041,Cumming,GA,Atlanta-Sandy Springs-Roswell,Forsyth County,220,366900,2.16460177,1.747142857,1.437695925,1.229145729,1.582830026,1.186226964
90226,74012,Broken Arrow,OK,Tulsa,Tulsa County,221,162500,1.855022831,1.585365854,1.356427379,1.262626263,1.267550702,1.178390138
71871,32218,Jacksonville,FL,Jacksonville,Duval County,222,181500,2.534916201,1.802383317,1.333578251,1.015668719,1.825955734,1.398305085
70835,30052,Loganville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,223,213700,1.851819757,1.522079772,1.351676154,1.188542825,1.935688406,1.284254808
66785,21117,Owings Mills,MD,Baltimore-Columbia-Towson,Baltimore County,224,257100,1.884897361,1.768225585,1.277833002,0.890852391,1.190277778,1.121238552
90638,75035,Frisco,TX,Dallas-Fort Worth-Arlington,Collin County,225,372400,1.27229245,1.605864597,1.690422152,1.570645297,1.564705882,1.1875
96477,91730,Rancho Cucamonga,CA,Riverside-San Bernardino-Ontario,San Bernardino County,226,454900,3.579071597,3.02661344,1.590003495,1.228131749,1.835754641,1.18401874
71895,32244,Jacksonville,FL,Jacksonville,Duval County,227,163200,2.164456233,1.897674419,1.446808511,1.049517685,1.93594306,1.467625899
69533,27834,Greenville,NC,Greenville,Pitt County,228,92400,1.851703407,1.534883721,1.238605898,0.9625,1.136531365,1.204693611
96083,90201,Bell,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,229,449800,3.087165408,2.83785489,1.717449408,1.005364327,1.891505467,1.25083426
96643,92101,San Diego,CA,San Diego-Carlsbad,San Diego County,230,591300,3.99527027,2.695077484,1.315754339,1.1826,1.642043877,1.142608696
96651,92109,San Diego,CA,San Diego-Carlsbad,San Diego County,231,954900,4.553648069,3.041082803,1.614370245,1.405711762,1.72676311,1.238200207
71902,32256,Jacksonville,FL,Jacksonville,Duval County,232,204000,2.537313433,1.91369606,1.322099806,1.087420043,1.7,1.225225225
72247,32822,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,233,175200,2.733229329,2.36437247,1.654390935,0.991511036,2.785373609,1.558718861
95985,90004,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,234,1412700,6.701612903,4.134328358,2.183462133,1.701433217,2.001274968,1.227580813
60599,7093,West New York,NJ,New York-Newark-Jersey City,Hudson County,235,405700,3.470487596,2.584076433,1.434075645,0.883685472,1.774715661,1.539074355
74815,38401,Columbia,TN,Nashville-Davidson--Murfreesboro--Franklin,Maury County,236,188800,2.455136541,2.03887689,1.829457364,1.509192646,1.815384615,1.462432223
72488,33186,The Crossings,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,237,315000,2.861035422,2.603305785,1.619537275,1.035502959,1.893028846,1.263537906
78975,48103,Ann Arbor,MI,Ann Arbor,Washtenaw County,238,385800,2.536489152,2.005197505,1.463581184,1.627848101,1.776243094,1.231800766
70842,30062,Marietta,GA,Atlanta-Sandy Springs-Roswell,Cobb County,239,336600,2.269723533,1.882550336,1.533485194,1.333069307,1.641150658,1.234776229
90759,75206,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,240,455600,2.026690391,2.086080586,1.923986486,1.699365908,1.803642122,1.431354068
96208,90706,Bellflower,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,241,527600,3.461942257,2.927857936,1.607066707,1.12662823,1.733815314,1.219038817
95785,89052,Henderson,NV,Las Vegas-Henderson-Paradise,Clark County,242,415400,2.338963964,2.052371542,1.300563557,1.069240669,1.831569665,1.208612162
71050,30331,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,243,157900,1.617827869,1.275444265,1.064733648,0.965749235,2.174931129,1.733260154
58666,2155,Medford,MA,Boston-Cambridge-Newton,Middlesex County,244,600800,4.132049519,2.818011257,1.682913165,1.684800897,1.825030377,1.342869915
93490,80634,Greeley,CO,Greeley,Weld County,245,314500,2.528135048,2.123565159,1.735651214,1.771830986,1.963171036,1.350945017
76471,43026,Hilliard,OH,Columbus,Franklin County,246,229400,1.880327869,1.570157426,1.328314997,1.347034645,1.470512821,1.2646086
61895,10701,Yonkers,NY,New York-Newark-Jersey City,Westchester County,247,492800,2.753072626,2.220820189,1.340223008,1.009215646,1.394453877,1.193220339
90769,75217,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,248,133400,2.700404858,2.179738562,1.759894459,1.655086849,2.215946844,1.8125
70294,29072,Lexington,SC,Columbia,Lexington County,249,207500,1.631289308,1.449022346,1.360655738,1.096143687,1.205694364,1.165730337
96368,91342,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,250,526400,3.773476703,3.131469363,1.626197096,1.09484193,1.838630807,1.216828479
74187,37130,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,251,205000,2.506112469,2.183173589,1.860254083,1.537884471,1.724137931,1.38047138
97991,95123,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,252,976300,4.522000926,2.681406207,2.005546426,1.528573665,2.234607462,1.299307958
72350,33012,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,253,214300,2.827176781,2.405162738,1.555152395,0.923308919,2.426953567,1.364968153
84628,60626,Chicago,IL,Chicago-Naperville-Elgin,Cook County,254,179300,2.629032258,1.586725664,1.01875,0.82134677,1.71414914,1.176509186
96816,92335,Fontana,CA,Riverside-San Bernardino-Ontario,San Bernardino County,255,349600,3.77537797,3.304347826,1.723016264,1.079678814,2.194601381,1.275446917
62084,11372,New York,NY,New York-Newark-Jersey City,Queens County,256,563800,5.909853249,3.931659693,2.211847783,1.472447114,1.569599109,1.330030668
96590,92021,El Cajon,CA,San Diego-Carlsbad,San Diego County,257,484500,3.245144005,2.507763975,1.28072958,1.199257426,1.750361272,1.176827787
67722,23454,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,258,291800,2.645512239,2.325099602,1.608599779,1.0321896,1.189079055,1.096992481
77850,45840,Findlay,OH,Findlay,Hancock County,259,145300,1.559012876,1.311371841,1.154090548,1.168946098,1.279049296,1.178426602
97118,93065,Simi Valley,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,260,581800,3.203744493,2.453816955,1.360617399,1.204554865,1.583991288,1.161277445
72392,33063,Margate,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,261,193500,2.748579545,2.51953125,1.448353293,0.99078341,2.639836289,1.477099237
67182,22193,Woodbridge,VA,Washington-Arlington-Alexandria,Prince William County,262,323800,2.545597484,2.365230095,1.298315958,1.053350683,1.432743363,1.161406026
71837,32174,Ormond Beach,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,263,252800,2.24911032,2.048622366,1.408356546,1.063973064,1.72089857,1.289138195
77030,44130,Parma Heights,OH,Cleveland-Elyria,Cuyahoga County,264,138100,1.250905797,1.133825944,1.013950073,1.073038073,1.306527909,1.246389892
79044,48185,Westland,MI,Detroit-Warren-Dearborn,Wayne County,265,148100,1.555672269,1.128810976,0.948750801,1.131398014,2.09180791,1.285590278
96959,92627,Costa Mesa,CA,Los Angeles-Long Beach-Anaheim,Orange County,266,834800,4.412262156,3.09414381,1.579564806,1.291460396,1.782237404,1.159927748
89528,72401,Jonesboro,AR,Jonesboro,Craighead County,267,117000,2.258687259,1.671428571,1.54353562,1.289966924,1.340206186,1.2
69555,27858,Greenville,NC,Greenville,Pitt County,268,148900,0.893757503,0.893757503,0.893757503,1.040531097,1.139250191,1.134044174
66125,20001,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,269,672400,2.444202108,2.444202108,2.150303806,1.545747126,1.64080039,1.12951453
58743,2360,Plymouth,MA,Boston-Cambridge-Newton,Plymouth County,270,371300,2.972778223,2.100113122,1.171293375,1.205519481,1.438589694,1.232735724
72365,33027,Miramar,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,271,330500,2.62718601,2.437315634,1.492099323,1.03507673,1.724947808,1.182468694
66683,20878,Gaithersburg,MD,Washington-Arlington-Alexandria,Montgomery County,272,544800,2.519888992,2.333190578,1.319128329,1.090909091,1.205576455,1.093975904
67787,23666,Hampton,VA,Virginia Beach-Norfolk-Newport News,Hampton City,273,181100,2.050962627,1.928647497,1.462843296,0.914646465,1.097575758,1.138993711
70808,30022,Johns Creek,GA,Atlanta-Sandy Springs-Roswell,Fulton County,274,416000,2.049261084,1.721854305,1.465821001,1.239940387,1.486245088,1.26984127
95043,85705,Tucson,AZ,Tucson,Pima County,275,149100,2.102961918,1.849875931,1.42543021,0.95761079,1.831695332,1.325333333
95315,87121,Albuquerque,NM,Albuquerque,Bernalillo County,276,155800,1.55955956,1.496637848,1.352430556,1.017635532,1.301587302,1.194785276
73233,34953,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,277,229800,4.010471204,2.908860759,1.676148796,1.164723771,2.30260521,1.381840048
62029,11218,New York,NY,New York-Newark-Jersey City,Kings County,278,1108900,6.584916865,5.105432781,2.753662776,1.775660528,1.986208132,1.323427617
95992,90011,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,279,409600,3.611992945,3.138697318,2.117890383,1.026052104,2.311512415,1.354945418
61200,8831,Monroe,NJ,New York-Newark-Jersey City,Middlesex County,280,347800,1.948459384,1.673724735,1.111892583,0.976417743,1.248833034,1.123747981
66142,20019,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,281,332900,3.808924485,3.424897119,2.313412092,1.330003995,2.066418374,1.462011419
62034,11223,New York,NY,New York-Newark-Jersey City,Kings County,282,899000,4.70927187,3.500778816,2.057679103,1.567021091,1.612266858,1.104015719
66242,20147,Ashburn,VA,Washington-Arlington-Alexandria,Loudoun County,283,502900,2.761669412,2.257181329,1.351518409,1.188046303,1.273486959,1.094927063
76796,43701,Zanesville,OH,Zanesville,Muskingum County,284,113400,1.817307692,1.484293194,1.240700219,1.154786151,1.26987682,1.281355932
96468,91710,Chino,CA,Riverside-San Bernardino-Ontario,San Bernardino County,285,490000,3.342428377,2.822580645,1.495726496,1.176753122,1.783764106,1.183289061
96006,90025,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,286,985900,4.444995491,3.020526961,1.695151307,1.447298884,1.738800705,1.222291098
96008,90027,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,287,1502300,5.605597015,3.801366397,2.109083251,1.595814744,1.829173262,1.19819748
76983,44077,Painesville,OH,Cleveland-Elyria,Lake County,288,149900,1.377757353,1.188739096,1.024606972,1.038808039,1.260723297,1.14166032
61635,10021,New York,NY,New York-Newark-Jersey City,New York County,289,1522200,3.580804517,2.42388535,1.702875042,1.044964646,1.169124424,0.941140101
82474,55901,Rochester,MN,Rochester,Olmsted County,290,218000,2.443946188,1.776691117,1.450432468,1.328458257,1.454302869,1.288416076
83519,58103,Fargo,ND,Fargo,Cass County,291,187600,1.444187837,1.444187837,1.444187837,1.342877595,1.332386364,1.064699205
97751,94544,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,292,653100,4.033971587,2.788642186,1.658456069,1.324209246,2.520648398,1.335582822
84618,60616,Chicago,IL,Chicago-Naperville-Elgin,Cook County,293,275600,2.255319149,1.90200138,1.183340489,0.993153153,1.452054795,1.027974636
70791,30004,Milton,GA,Atlanta-Sandy Springs-Roswell,Fulton County,294,415900,2.311839911,1.830545775,1.5432282,1.2996875,1.609520124,1.268374504
70696,29730,Rock Hill,SC,Charlotte-Concord-Gastonia,York County,295,143700,2.044096728,1.905835544,1.507869885,1.318348624,1.64793578,1.300452489
91731,77082,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,296,180500,1.7960199,1.712523719,1.4544722,1.310820625,1.601597161,1.262237762
76595,43228,Columbus,OH,Columbus,Franklin County,297,129500,1.606699752,1.29759519,1.118307427,1.189164371,1.666666667,1.270853778
74185,37128,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,298,252700,2.832959641,2.359477124,1.878810409,1.526888218,1.694835681,1.32165272
99252,97402,Eugene,OR,Eugene,Lane County,299,253600,2.675105485,2.214847162,1.828406633,1.246804326,1.773426573,1.383524277
69497,27713,Durham,NC,Durham-Chapel Hill,Durham County,300,257500,2.197098976,1.714380826,1.523668639,1.332126229,1.440962507,1.270350271
65791,19124,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,301,98700,2.295348837,2.208053691,1.687179487,1.078688525,1.344686649,1.445095168
73409,35242,Hoover,AL,Birmingham-Hoover,Jefferson County,302,343000,1.710723192,1.415016502,1.269900037,1.076247254,1.265215788,1.08854332
